log_date,user_id,user.type,payment
2013-06,10031,existing,0.0
2013-06,10032,existing,0.0
2013-06,10034,existing,0.0
2013-06,10035,existing,0.0
2013-06,10037,existing,0.0
2013-06,10038,existing,0.0
2013-06,10045,existing,0.0
2013-06,10048,existing,0.0
2013-06,10050,existing,0.0
2013-06,10052,existing,0.0
2013-06,10054,existing,0.0
2013-06,10061,existing,0.0
2013-06,10063,existing,0.0
2013-06,10064,existing,0.0
2013-06,10065,existing,0.0
2013-06,10068,existing,0.0
2013-06,10069,existing,0.0
2013-06,10074,existing,0.0
2013-06,10082,existing,0.0
2013-06,10083,existing,0.0
2013-06,10088,existing,0.0
2013-06,10089,existing,0.0
2013-06,10091,existing,0.0
2013-06,10094,existing,0.0
2013-06,10095,existing,0.0
2013-06,10096,existing,0.0
2013-06,10098,existing,0.0
2013-06,10099,existing,0.0
2013-06,10102,existing,0.0
2013-06,10106,existing,0.0
2013-06,10108,existing,0.0
2013-06,10109,existing,0.0
2013-06,10112,existing,0.0
2013-06,10114,existing,0.0
2013-06,10115,existing,0.0
2013-06,10116,existing,0.0
2013-06,10121,existing,0.0
2013-06,10122,existing,0.0
2013-06,10123,existing,0.0
2013-06,10127,existing,0.0
2013-06,10128,existing,0.0
2013-06,10129,existing,0.0
2013-06,10130,existing,0.0
2013-06,10132,existing,0.0
2013-06,10133,existing,0.0
2013-06,10134,existing,0.0
2013-06,10135,existing,0.0
2013-06,10136,existing,0.0
2013-06,10138,existing,0.0
2013-06,10139,existing,0.0
2013-06,10141,existing,0.0
2013-06,10143,existing,0.0
2013-06,10145,existing,0.0
2013-06,10152,existing,0.0
2013-06,10155,existing,0.0
2013-06,10156,existing,0.0
2013-06,10160,existing,0.0
2013-06,10164,existing,0.0
2013-06,10165,existing,0.0
2013-06,10168,existing,0.0
2013-06,10171,existing,0.0
2013-06,10173,existing,0.0
2013-06,10174,existing,0.0
2013-06,10175,existing,0.0
2013-06,10176,existing,0.0
2013-06,10177,existing,0.0
2013-06,10178,existing,0.0
2013-06,10179,existing,0.0
2013-06,10180,existing,0.0
2013-06,10183,existing,0.0
2013-06,10185,existing,0.0
2013-06,10187,existing,0.0
2013-06,10189,existing,0.0
2013-06,10196,existing,0.0
2013-06,10197,existing,0.0
2013-06,10198,existing,0.0
2013-06,10203,existing,0.0
2013-06,10204,existing,0.0
2013-06,10206,existing,0.0
2013-06,10207,existing,0.0
2013-06,10208,existing,0.0
2013-06,10209,existing,0.0
2013-06,10211,existing,0.0
2013-06,10212,existing,0.0
2013-06,10213,existing,0.0
2013-06,10214,existing,0.0
2013-06,10215,existing,0.0
2013-06,10216,existing,0.0
2013-06,10220,existing,0.0
2013-06,10221,existing,0.0
2013-06,10222,existing,0.0
2013-06,10223,existing,0.0
2013-06,10224,existing,0.0
2013-06,10230,existing,0.0
2013-06,10231,existing,0.0
2013-06,10233,existing,0.0
2013-06,10234,existing,0.0
2013-06,10236,existing,0.0
2013-06,10238,existing,0.0
2013-06,10239,existing,0.0
2013-06,10240,existing,0.0
2013-06,10242,existing,0.0
2013-06,10246,existing,0.0
2013-06,10248,existing,0.0
2013-06,10249,existing,0.0
2013-06,10252,existing,0.0
2013-06,10254,existing,0.0
2013-06,10256,existing,0.0
2013-06,10259,existing,0.0
2013-06,10260,existing,0.0
2013-06,10261,existing,0.0
2013-06,10262,existing,0.0
2013-06,10263,existing,0.0
2013-06,10264,existing,0.0
2013-06,10268,existing,0.0
2013-06,10272,existing,0.0
2013-06,10274,existing,0.0
2013-06,10276,existing,0.0
2013-06,10279,existing,0.0
2013-06,10280,existing,0.0
2013-06,10281,existing,0.0
2013-06,10282,existing,0.0
2013-06,10284,existing,0.0
2013-06,10287,existing,7330.0
2013-06,10288,existing,0.0
2013-06,10290,existing,0.0
2013-06,10291,existing,0.0
2013-06,10293,existing,0.0
2013-06,10294,existing,0.0
2013-06,10296,existing,0.0
2013-06,10297,existing,0.0
2013-06,10299,existing,0.0
2013-06,10300,existing,0.0
2013-06,10301,existing,0.0
2013-06,10302,existing,0.0
2013-06,10305,existing,0.0
2013-06,10306,existing,0.0
2013-06,10307,existing,0.0
2013-06,10308,existing,0.0
2013-06,10309,existing,0.0
2013-06,10310,existing,0.0
2013-06,10312,existing,0.0
2013-06,10313,existing,0.0
2013-06,10315,existing,0.0
2013-06,10318,existing,0.0
2013-06,10320,existing,0.0
2013-06,10322,existing,0.0
2013-06,10328,existing,0.0
2013-06,10329,existing,0.0
2013-06,10330,existing,0.0
2013-06,10331,existing,0.0
2013-06,10333,existing,0.0
2013-06,10336,existing,0.0
2013-06,10338,existing,0.0
2013-06,10341,existing,0.0
2013-06,10343,existing,0.0
2013-06,10344,existing,0.0
2013-06,10345,existing,0.0
2013-06,10346,existing,0.0
2013-06,10348,existing,0.0
2013-06,10351,existing,0.0
2013-06,10352,existing,0.0
2013-06,10353,existing,0.0
2013-06,10358,existing,0.0
2013-06,10359,existing,0.0
2013-06,10360,existing,0.0
2013-06,10363,existing,0.0
2013-06,10367,existing,0.0
2013-06,10368,existing,0.0
2013-06,10370,existing,0.0
2013-06,10371,existing,0.0
2013-06,10373,existing,0.0
2013-06,10374,existing,0.0
2013-06,10377,existing,0.0
2013-06,10378,existing,0.0
2013-06,10381,existing,0.0
2013-06,10382,existing,0.0
2013-06,10383,existing,0.0
2013-06,10384,existing,810.0
2013-06,10387,existing,0.0
2013-06,10388,existing,0.0
2013-06,10390,existing,0.0
2013-06,10391,existing,0.0
2013-06,10392,existing,0.0
2013-06,10393,existing,0.0
2013-06,10398,existing,0.0
2013-06,10400,existing,0.0
2013-06,10402,existing,0.0
2013-06,10404,existing,0.0
2013-06,10405,existing,0.0
2013-06,10410,existing,0.0
2013-06,10411,existing,0.0
2013-06,10412,existing,0.0
2013-06,10413,existing,0.0
2013-06,10416,existing,0.0
2013-06,10417,existing,0.0
2013-06,10419,existing,0.0
2013-06,10421,existing,0.0
2013-06,10422,existing,0.0
2013-06,10423,existing,0.0
2013-06,10424,existing,0.0
2013-06,10425,existing,0.0
2013-06,10432,existing,0.0
2013-06,10433,existing,0.0
2013-06,10434,existing,0.0
2013-06,10435,existing,0.0
2013-06,10436,existing,0.0
2013-06,10439,existing,0.0
2013-06,10441,existing,0.0
2013-06,10442,existing,0.0
2013-06,10443,existing,0.0
2013-06,10444,existing,0.0
2013-06,10447,existing,0.0
2013-06,10448,existing,0.0
2013-06,10449,existing,0.0
2013-06,10452,existing,0.0
2013-06,10456,existing,0.0
2013-06,10458,existing,0.0
2013-06,10460,existing,3240.0
2013-06,10461,existing,0.0
2013-06,10462,existing,0.0
2013-06,10463,existing,0.0
2013-06,10464,existing,0.0
2013-06,10465,existing,0.0
2013-06,10467,existing,0.0
2013-06,10468,existing,0.0
2013-06,10469,existing,0.0
2013-06,10471,existing,0.0
2013-06,10474,existing,0.0
2013-06,10478,existing,0.0
2013-06,10480,existing,0.0
2013-06,10482,existing,0.0
2013-06,10483,existing,0.0
2013-06,10486,existing,0.0
2013-06,10487,existing,5710.0
2013-06,10491,existing,0.0
2013-06,10493,existing,0.0
2013-06,10498,existing,0.0
2013-06,10499,existing,0.0
2013-06,10502,existing,0.0
2013-06,10504,existing,0.0
2013-06,10505,existing,0.0
2013-06,10507,existing,0.0
2013-06,10508,existing,0.0
2013-06,10509,existing,0.0
2013-06,10512,existing,0.0
2013-06,10513,existing,0.0
2013-06,10515,existing,0.0
2013-06,10516,existing,0.0
2013-06,10517,existing,0.0
2013-06,10518,existing,0.0
2013-06,10519,existing,0.0
2013-06,10522,existing,0.0
2013-06,10525,existing,0.0
2013-06,10528,existing,0.0
2013-06,10529,existing,0.0
2013-06,10531,existing,0.0
2013-06,10534,existing,0.0
2013-06,10536,existing,0.0
2013-06,10537,existing,0.0
2013-06,10540,existing,0.0
2013-06,10542,existing,0.0
2013-06,10543,existing,0.0
2013-06,10544,existing,0.0
2013-06,10545,existing,0.0
2013-06,10546,existing,0.0
2013-06,10547,existing,0.0
2013-06,10550,existing,0.0
2013-06,10553,existing,0.0
2013-06,10554,existing,0.0
2013-06,10560,existing,0.0
2013-06,10561,existing,0.0
2013-06,10565,existing,0.0
2013-06,10567,existing,0.0
2013-06,10568,existing,0.0
2013-06,10569,existing,0.0
2013-06,10572,existing,0.0
2013-06,10574,existing,0.0
2013-06,10575,existing,0.0
2013-06,10576,existing,0.0
2013-06,10577,existing,0.0
2013-06,10578,existing,0.0
2013-06,10580,existing,0.0
2013-06,10584,existing,0.0
2013-06,10586,existing,0.0
2013-06,10587,existing,0.0
2013-06,10588,existing,0.0
2013-06,10589,existing,0.0
2013-06,10590,existing,0.0
2013-06,10591,existing,0.0
2013-06,10593,existing,0.0
2013-06,10597,existing,0.0
2013-06,10599,existing,0.0
2013-06,10600,existing,0.0
2013-06,10601,existing,0.0
2013-06,10603,existing,0.0
2013-06,10605,existing,0.0
2013-06,10608,existing,0.0
2013-06,10609,existing,0.0
2013-06,10612,existing,0.0
2013-06,10616,existing,0.0
2013-06,10617,existing,0.0
2013-06,10619,existing,0.0
2013-06,10620,existing,0.0
2013-06,10621,existing,0.0
2013-06,10623,existing,0.0
2013-06,10624,existing,0.0
2013-06,10626,existing,0.0
2013-06,10628,existing,0.0
2013-06,10629,existing,0.0
2013-06,10632,existing,0.0
2013-06,10634,existing,0.0
2013-06,10637,existing,0.0
2013-06,10638,existing,0.0
2013-06,10639,existing,0.0
2013-06,10641,existing,0.0
2013-06,10642,existing,0.0
2013-06,10643,existing,0.0
2013-06,10646,existing,0.0
2013-06,10648,existing,0.0
2013-06,10650,existing,0.0
2013-06,10656,existing,0.0
2013-06,10657,existing,0.0
2013-06,10660,existing,0.0
2013-06,10661,existing,0.0
2013-06,10662,existing,0.0
2013-06,10663,existing,0.0
2013-06,10664,existing,0.0
2013-06,10670,existing,0.0
2013-06,10672,existing,0.0
2013-06,10675,existing,0.0
2013-06,10676,existing,0.0
2013-06,10679,existing,0.0
2013-06,10683,existing,0.0
2013-06,10684,existing,0.0
2013-06,10686,existing,0.0
2013-06,10687,existing,0.0
2013-06,10689,existing,0.0
2013-06,10690,existing,0.0
2013-06,10691,existing,0.0
2013-06,10692,existing,0.0
2013-06,10693,existing,0.0
2013-06,10694,existing,0.0
2013-06,10695,existing,0.0
2013-06,10698,existing,0.0
2013-06,10699,existing,0.0
2013-06,10700,existing,0.0
2013-06,10702,existing,0.0
2013-06,10705,existing,0.0
2013-06,10707,existing,0.0
2013-06,10708,existing,0.0
2013-06,10709,existing,0.0
2013-06,10710,existing,0.0
2013-06,10714,existing,0.0
2013-06,10715,existing,0.0
2013-06,10716,existing,0.0
2013-06,10721,existing,0.0
2013-06,10725,existing,0.0
2013-06,10726,existing,0.0
2013-06,10727,existing,0.0
2013-06,10730,existing,0.0
2013-06,10731,existing,0.0
2013-06,10734,existing,0.0
2013-06,10736,existing,0.0
2013-06,10739,existing,0.0
2013-06,10741,existing,0.0
2013-06,10744,existing,0.0
2013-06,10745,existing,0.0
2013-06,10747,existing,0.0
2013-06,10752,existing,0.0
2013-06,10759,existing,0.0
2013-06,10761,existing,0.0
2013-06,10763,existing,0.0
2013-06,10764,existing,0.0
2013-06,10765,existing,0.0
2013-06,10766,existing,0.0
2013-06,10767,existing,0.0
2013-06,10770,existing,0.0
2013-06,10771,existing,0.0
2013-06,10774,existing,0.0
2013-06,10775,existing,0.0
2013-06,10776,existing,0.0
2013-06,10777,existing,0.0
2013-06,10780,existing,0.0
2013-06,10782,existing,0.0
2013-06,10784,existing,0.0
2013-06,10786,existing,0.0
2013-06,10787,existing,0.0
2013-06,10788,existing,0.0
2013-06,10790,existing,0.0
2013-06,10794,existing,0.0
2013-06,10798,existing,0.0
2013-06,10799,existing,0.0
2013-06,10805,existing,0.0
2013-06,10806,existing,0.0
2013-06,10810,existing,0.0
2013-06,10812,existing,0.0
2013-06,10814,existing,0.0
2013-06,10816,existing,0.0
2013-06,10818,existing,0.0
2013-06,10819,existing,0.0
2013-06,10820,existing,0.0
2013-06,10821,existing,0.0
2013-06,10822,existing,0.0
2013-06,10830,existing,0.0
2013-06,10836,existing,0.0
2013-06,10837,existing,0.0
2013-06,10838,existing,0.0
2013-06,10842,existing,0.0
2013-06,10843,existing,0.0
2013-06,10844,existing,22680.0
2013-06,10847,existing,0.0
2013-06,10851,existing,0.0
2013-06,10852,existing,0.0
2013-06,10854,existing,0.0
2013-06,10855,existing,0.0
2013-06,10859,existing,0.0
2013-06,10861,existing,0.0
2013-06,10863,existing,0.0
2013-06,10864,existing,0.0
2013-06,10870,existing,0.0
2013-06,10871,existing,0.0
2013-06,10873,existing,0.0
2013-06,10875,existing,0.0
2013-06,10878,existing,0.0
2013-06,10880,existing,0.0
2013-06,10881,existing,0.0
2013-06,10882,existing,0.0
2013-06,10888,existing,0.0
2013-06,10890,existing,0.0
2013-06,10893,existing,0.0
2013-06,10894,existing,0.0
2013-06,10895,existing,0.0
2013-06,10898,existing,0.0
2013-06,10899,existing,0.0
2013-06,10900,existing,0.0
2013-06,10901,existing,0.0
2013-06,10902,existing,0.0
2013-06,10903,existing,0.0
2013-06,10904,existing,0.0
2013-06,10905,existing,0.0
2013-06,10906,existing,0.0
2013-06,10907,existing,0.0
2013-06,10911,existing,0.0
2013-06,10912,existing,0.0
2013-06,10913,existing,0.0
2013-06,10914,existing,0.0
2013-06,10916,existing,0.0
2013-06,10917,existing,0.0
2013-06,10920,existing,0.0
2013-06,10921,existing,0.0
2013-06,10927,existing,0.0
2013-06,10929,existing,0.0
2013-06,10930,existing,0.0
2013-06,10933,existing,0.0
2013-06,10935,existing,0.0
2013-06,10937,existing,0.0
2013-06,10938,existing,0.0
2013-06,10939,existing,0.0
2013-06,10941,existing,0.0
2013-06,10943,existing,0.0
2013-06,10945,existing,0.0
2013-06,10948,existing,0.0
2013-06,10949,existing,0.0
2013-06,10950,existing,0.0
2013-06,10953,existing,0.0
2013-06,10955,existing,0.0
2013-06,10956,existing,0.0
2013-06,10957,existing,0.0
2013-06,10959,existing,0.0
2013-06,10961,existing,0.0
2013-06,10963,existing,0.0
2013-06,10964,existing,0.0
2013-06,10966,existing,0.0
2013-06,10967,existing,0.0
2013-06,10968,existing,0.0
2013-06,10970,existing,0.0
2013-06,10972,existing,0.0
2013-06,10973,existing,0.0
2013-06,10974,existing,0.0
2013-06,10978,existing,0.0
2013-06,10981,existing,0.0
2013-06,10984,existing,0.0
2013-06,10986,existing,0.0
2013-06,10989,existing,0.0
2013-06,10990,existing,0.0
2013-06,10991,existing,0.0
2013-06,10994,existing,0.0
2013-06,10997,existing,0.0
2013-06,10998,existing,0.0
2013-06,11000,existing,0.0
2013-06,11001,existing,0.0
2013-06,11003,existing,0.0
2013-06,11005,existing,0.0
2013-06,11007,existing,0.0
2013-06,11008,existing,0.0
2013-06,11009,existing,0.0
2013-06,11012,existing,0.0
2013-06,11013,existing,0.0
2013-06,11016,existing,0.0
2013-06,11017,existing,0.0
2013-06,11021,existing,0.0
2013-06,11024,existing,0.0
2013-06,11026,existing,0.0
2013-06,11027,existing,0.0
2013-06,11028,existing,0.0
2013-06,11030,existing,0.0
2013-06,11031,existing,0.0
2013-06,11033,existing,0.0
2013-06,11035,existing,0.0
2013-06,11037,existing,0.0
2013-06,11040,existing,0.0
2013-06,11041,existing,0.0
2013-06,11042,existing,0.0
2013-06,11043,existing,0.0
2013-06,11045,existing,0.0
2013-06,11046,existing,0.0
2013-06,11048,existing,0.0
2013-06,11049,existing,0.0
2013-06,11050,existing,0.0
2013-06,11051,existing,0.0
2013-06,11052,existing,0.0
2013-06,11053,existing,0.0
2013-06,11054,existing,0.0
2013-06,11055,existing,0.0
2013-06,11056,existing,0.0
2013-06,11059,existing,0.0
2013-06,11060,existing,0.0
2013-06,11061,existing,0.0
2013-06,11062,existing,0.0
2013-06,11063,existing,0.0
2013-06,11064,existing,0.0
2013-06,11065,existing,0.0
2013-06,11067,existing,0.0
2013-06,11068,existing,0.0
2013-06,11069,existing,0.0
2013-06,11071,existing,0.0
2013-06,11073,existing,0.0
2013-06,11075,existing,0.0
2013-06,11077,existing,0.0
2013-06,11079,existing,0.0
2013-06,11082,existing,0.0
2013-06,11085,existing,0.0
2013-06,11086,existing,0.0
2013-06,11087,existing,0.0
2013-06,11088,existing,0.0
2013-06,11091,existing,0.0
2013-06,11092,existing,0.0
2013-06,11093,existing,0.0
2013-06,11094,existing,0.0
2013-06,11096,existing,0.0
2013-06,11099,existing,0.0
2013-06,11100,existing,0.0
2013-06,11102,existing,0.0
2013-06,11104,existing,0.0
2013-06,11107,existing,0.0
2013-06,11109,existing,0.0
2013-06,11115,existing,0.0
2013-06,11116,existing,0.0
2013-06,11117,existing,0.0
2013-06,11118,existing,0.0
2013-06,11119,existing,0.0
2013-06,11120,existing,0.0
2013-06,11125,existing,0.0
2013-06,11129,existing,0.0
2013-06,11130,existing,0.0
2013-06,11131,existing,0.0
2013-06,11133,existing,0.0
2013-06,11136,existing,0.0
2013-06,11137,existing,0.0
2013-06,11139,existing,0.0
2013-06,11140,existing,0.0
2013-06,11143,existing,0.0
2013-06,11144,existing,0.0
2013-06,11148,existing,0.0
2013-06,11149,existing,0.0
2013-06,11150,existing,0.0
2013-06,11151,existing,0.0
2013-06,11155,existing,0.0
2013-06,11157,existing,0.0
2013-06,11159,existing,0.0
2013-06,11160,existing,0.0
2013-06,11162,existing,0.0
2013-06,11163,existing,0.0
2013-06,11166,existing,0.0
2013-06,11167,existing,0.0
2013-06,11168,existing,0.0
2013-06,11169,existing,0.0
2013-06,11171,existing,0.0
2013-06,11173,existing,0.0
2013-06,11174,existing,0.0
2013-06,11182,existing,0.0
2013-06,11183,existing,0.0
2013-06,11184,existing,0.0
2013-06,11185,existing,0.0
2013-06,11186,existing,0.0
2013-06,11188,existing,0.0
2013-06,11189,existing,0.0
2013-06,11190,existing,0.0
2013-06,11191,existing,0.0
2013-06,11195,existing,0.0
2013-06,11196,existing,0.0
2013-06,11197,existing,0.0
2013-06,11198,existing,0.0
2013-06,11199,existing,0.0
2013-06,11200,existing,0.0
2013-06,11201,existing,0.0
2013-06,11203,existing,0.0
2013-06,11205,existing,0.0
2013-06,11209,existing,0.0
2013-06,11210,existing,0.0
2013-06,11211,existing,0.0
2013-06,11212,existing,0.0
2013-06,11214,existing,0.0
2013-06,11216,existing,0.0
2013-06,11218,existing,0.0
2013-06,11219,existing,0.0
2013-06,11220,existing,0.0
2013-06,11222,existing,0.0
2013-06,11223,existing,0.0
2013-06,11224,existing,0.0
2013-06,11225,existing,0.0
2013-06,11230,existing,0.0
2013-06,11231,existing,0.0
2013-06,11232,existing,0.0
2013-06,11235,existing,0.0
2013-06,11236,existing,0.0
2013-06,11238,existing,0.0
2013-06,11239,existing,0.0
2013-06,11240,existing,0.0
2013-06,11243,existing,0.0
2013-06,11244,existing,0.0
2013-06,11245,existing,0.0
2013-06,11248,existing,0.0
2013-06,11250,existing,0.0
2013-06,11252,existing,0.0
2013-06,11253,existing,0.0
2013-06,11255,existing,0.0
2013-06,11256,existing,0.0
2013-06,11257,existing,0.0
2013-06,11259,existing,0.0
2013-06,11261,existing,0.0
2013-06,11262,existing,0.0
2013-06,11263,existing,0.0
2013-06,11265,existing,0.0
2013-06,11273,existing,0.0
2013-06,11274,existing,0.0
2013-06,11275,existing,0.0
2013-06,11277,existing,0.0
2013-06,11281,existing,0.0
2013-06,11283,existing,0.0
2013-06,11284,existing,0.0
2013-06,11285,existing,0.0
2013-06,11286,existing,0.0
2013-06,11287,existing,0.0
2013-06,11288,existing,0.0
2013-06,11290,existing,0.0
2013-06,11291,existing,0.0
2013-06,11292,existing,0.0
2013-06,11294,existing,0.0
2013-06,11295,existing,0.0
2013-06,11296,existing,0.0
2013-06,11298,existing,0.0
2013-06,11299,existing,0.0
2013-06,11300,existing,0.0
2013-06,11302,existing,0.0
2013-06,11303,existing,0.0
2013-06,11304,existing,0.0
2013-06,11305,existing,0.0
2013-06,11306,existing,0.0
2013-06,11308,existing,0.0
2013-06,11310,existing,0.0
2013-06,11312,existing,0.0
2013-06,11313,existing,0.0
2013-06,11314,existing,0.0
2013-06,11316,existing,0.0
2013-06,11317,existing,0.0
2013-06,11318,existing,0.0
2013-06,11319,existing,0.0
2013-06,11320,existing,0.0
2013-06,11321,existing,0.0
2013-06,11322,existing,0.0
2013-06,11324,existing,0.0
2013-06,11326,existing,0.0
2013-06,11327,existing,0.0
2013-06,11328,existing,0.0
2013-06,11329,existing,0.0
2013-06,11330,existing,0.0
2013-06,11332,existing,0.0
2013-06,11333,existing,0.0
2013-06,11334,existing,0.0
2013-06,11335,existing,22840.0
2013-06,11336,existing,0.0
2013-06,11337,existing,0.0
2013-06,11339,existing,0.0
2013-06,11342,existing,0.0
2013-06,11344,existing,0.0
2013-06,11345,existing,0.0
2013-06,11346,existing,0.0
2013-06,11347,existing,0.0
2013-06,11350,existing,0.0
2013-06,11354,existing,0.0
2013-06,11358,existing,0.0
2013-06,11359,existing,0.0
2013-06,11360,existing,0.0
2013-06,11361,existing,0.0
2013-06,11362,existing,0.0
2013-06,11363,existing,0.0
2013-06,11364,existing,0.0
2013-06,11365,existing,0.0
2013-06,11366,existing,0.0
2013-06,11367,existing,0.0
2013-06,11368,existing,0.0
2013-06,11369,existing,0.0
2013-06,11370,existing,0.0
2013-06,11372,existing,0.0
2013-06,11376,existing,0.0
2013-06,11377,existing,0.0
2013-06,11380,existing,0.0
2013-06,11381,existing,0.0
2013-06,11382,existing,0.0
2013-06,11384,existing,0.0
2013-06,11386,existing,0.0
2013-06,11388,existing,0.0
2013-06,11389,existing,0.0
2013-06,11390,existing,0.0
2013-06,11394,existing,0.0
2013-06,11395,existing,0.0
2013-06,11400,existing,0.0
2013-06,11401,existing,0.0
2013-06,11403,existing,0.0
2013-06,11405,existing,0.0
2013-06,11406,existing,0.0
2013-06,11407,existing,0.0
2013-06,11408,existing,0.0
2013-06,11410,existing,0.0
2013-06,11411,existing,0.0
2013-06,11414,existing,0.0
2013-06,11417,existing,0.0
2013-06,11418,existing,0.0
2013-06,11419,existing,0.0
2013-06,11420,existing,0.0
2013-06,11424,existing,0.0
2013-06,11425,existing,0.0
2013-06,11427,existing,0.0
2013-06,11428,existing,0.0
2013-06,11431,existing,0.0
2013-06,11433,existing,0.0
2013-06,11434,existing,0.0
2013-06,11436,existing,0.0
2013-06,11438,existing,0.0
2013-06,11439,existing,0.0
2013-06,11440,existing,0.0
2013-06,11441,existing,0.0
2013-06,11442,existing,0.0
2013-06,11443,existing,0.0
2013-06,11444,existing,0.0
2013-06,11445,existing,0.0
2013-06,11446,existing,0.0
2013-06,11448,existing,0.0
2013-06,11451,existing,0.0
2013-06,11452,existing,0.0
2013-06,11453,existing,0.0
2013-06,11454,existing,0.0
2013-06,11455,existing,0.0
2013-06,11456,existing,0.0
2013-06,11457,existing,0.0
2013-06,11458,existing,0.0
2013-06,11464,existing,0.0
2013-06,11465,existing,0.0
2013-06,11466,existing,0.0
2013-06,11467,existing,0.0
2013-06,11468,existing,0.0
2013-06,11469,existing,0.0
2013-06,11470,existing,17900.0
2013-06,11471,existing,0.0
2013-06,11473,existing,0.0
2013-06,11474,existing,0.0
2013-06,11478,existing,0.0
2013-06,11480,existing,0.0
2013-06,11481,existing,0.0
2013-06,11482,existing,0.0
2013-06,11484,existing,0.0
2013-06,11487,existing,0.0
2013-06,11488,existing,0.0
2013-06,11489,existing,0.0
2013-06,11490,existing,0.0
2013-06,11492,existing,0.0
2013-06,11495,existing,0.0
2013-06,11496,existing,0.0
2013-06,11497,existing,0.0
2013-06,11500,existing,0.0
2013-06,11501,existing,0.0
2013-06,11504,existing,0.0
2013-06,11508,existing,0.0
2013-06,11509,existing,0.0
2013-06,11510,existing,0.0
2013-06,11511,existing,0.0
2013-06,11512,existing,0.0
2013-06,11515,existing,0.0
2013-06,11516,existing,0.0
2013-06,11520,existing,0.0
2013-06,11521,existing,0.0
2013-06,11523,existing,0.0
2013-06,11524,existing,0.0
2013-06,11526,existing,0.0
2013-06,11527,existing,0.0
2013-06,11529,existing,0.0
2013-06,11530,existing,0.0
2013-06,11531,existing,0.0
2013-06,11532,existing,0.0
2013-06,11536,existing,0.0
2013-06,11537,existing,0.0
2013-06,11538,existing,0.0
2013-06,11539,existing,0.0
2013-06,11540,existing,0.0
2013-06,11541,existing,0.0
2013-06,11542,existing,0.0
2013-06,11544,existing,0.0
2013-06,11548,existing,0.0
2013-06,11549,existing,0.0
2013-06,11551,existing,0.0
2013-06,11553,existing,0.0
2013-06,11554,existing,0.0
2013-06,11555,existing,0.0
2013-06,11556,existing,0.0
2013-06,11557,existing,0.0
2013-06,11558,existing,0.0
2013-06,11559,existing,0.0
2013-06,11560,existing,0.0
2013-06,11561,existing,0.0
2013-06,11564,existing,0.0
2013-06,11565,existing,0.0
2013-06,11569,existing,0.0
2013-06,11570,existing,0.0
2013-06,11573,existing,0.0
2013-06,11574,existing,0.0
2013-06,11575,existing,0.0
2013-06,11578,existing,0.0
2013-06,11579,existing,0.0
2013-06,11580,existing,0.0
2013-06,11581,existing,0.0
2013-06,11582,existing,0.0
2013-06,11583,existing,0.0
2013-06,11585,existing,0.0
2013-06,11587,existing,0.0
2013-06,11588,existing,0.0
2013-06,11590,existing,0.0
2013-06,11592,existing,0.0
2013-06,11593,existing,0.0
2013-06,11596,existing,0.0
2013-06,11599,existing,0.0
2013-06,11601,existing,0.0
2013-06,11602,existing,0.0
2013-06,11604,existing,0.0
2013-06,11606,existing,0.0
2013-06,11608,existing,0.0
2013-06,11609,existing,0.0
2013-06,11611,existing,0.0
2013-06,11612,existing,0.0
2013-06,11613,existing,0.0
2013-06,11618,existing,0.0
2013-06,11620,existing,0.0
2013-06,11621,existing,0.0
2013-06,11622,existing,0.0
2013-06,11623,existing,0.0
2013-06,11624,existing,0.0
2013-06,11626,existing,0.0
2013-06,11627,existing,0.0
2013-06,11628,existing,0.0
2013-06,11629,existing,0.0
2013-06,11630,existing,0.0
2013-06,11631,existing,0.0
2013-06,11636,existing,0.0
2013-06,11637,existing,0.0
2013-06,11638,existing,0.0
2013-06,11639,existing,0.0
2013-06,11643,existing,0.0
2013-06,11644,existing,0.0
2013-06,11645,existing,0.0
2013-06,11646,existing,0.0
2013-06,11648,existing,0.0
2013-06,11649,existing,0.0
2013-06,11652,existing,0.0
2013-06,11654,existing,0.0
2013-06,11656,existing,0.0
2013-06,11657,existing,0.0
2013-06,11658,existing,0.0
2013-06,11659,existing,0.0
2013-06,11662,existing,0.0
2013-06,11664,existing,0.0
2013-06,11665,existing,0.0
2013-06,11666,existing,0.0
2013-06,11670,existing,0.0
2013-06,11674,existing,0.0
2013-06,11675,existing,0.0
2013-06,11677,existing,0.0
2013-06,11679,existing,0.0
2013-06,11680,existing,0.0
2013-06,11682,existing,0.0
2013-06,11683,existing,0.0
2013-06,11684,existing,0.0
2013-06,11685,existing,0.0
2013-06,11686,existing,0.0
2013-06,11688,existing,0.0
2013-06,11690,existing,0.0
2013-06,11692,existing,0.0
2013-06,11694,existing,0.0
2013-06,11696,existing,0.0
2013-06,11697,existing,0.0
2013-06,11698,existing,0.0
2013-06,11700,existing,0.0
2013-06,11702,existing,0.0
2013-06,11704,existing,810.0
2013-06,11706,existing,0.0
2013-06,11707,existing,0.0
2013-06,11710,existing,0.0
2013-06,11711,existing,0.0
2013-06,11713,existing,0.0
2013-06,11714,existing,0.0
2013-06,11716,existing,0.0
2013-06,11719,existing,0.0
2013-06,11724,existing,0.0
2013-06,11725,existing,0.0
2013-06,11726,existing,0.0
2013-06,11727,existing,0.0
2013-06,11729,existing,0.0
2013-06,11730,existing,0.0
2013-06,11731,existing,0.0
2013-06,11734,existing,0.0
2013-06,11735,existing,0.0
